"Clust","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","Lat.100","Long.100","x","y"
"S.685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.9094100341811,-5.10948599696963,215870.001272746,895350.005499593
"S.686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.910523421305,-5.10806253202044,215960.001271932,895470.005486627
"S.687",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0910295517954,-5.03680440424428,216100.001250346,804100.004895345
"S.688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.7350597384461,-5.09063143655193,216100.001266004,875900.005336798
"S.689",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0869029913037,-5.0216087780361,217000.001243017,803600.004772362
"S.69",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,57.44190452,-4.328842046,260320.001078009,841460.001309944
"S.690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3946235155776,-5.04524644596708,217100.00124906,837900.004958257
"S.691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.394784151472,-5.03860081909254,217500.001245767,837900.004903613
"S.693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0934998308811,-5.00893645297763,217800.001236899,804300.004671975
"S.694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.908482292358,-5.07377839338584,217980.001253566,895150.005184336
"S.695",0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0908877543619,-5.00542257883251,218000.001235304,804000.004644586
"S.696",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.117799844121,-5.00760369412049,218000.001235857,807000.004661167
"S.697",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2568827136431,-5.01727875607993,218100.001237971,822500.004734861
"S.698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2547196123947,-5.0137850097801,218300.00123636,822250.004707332
"S.699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5027444909923,-5.03421809542712,218300.001241616,849900.00486551
"S.7",NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,56.53093946,-4.772223049,229600.001180214,741100.003370238
"S.70",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.56056091,-4.340929611,260050.001073228,854690.001138593
"S.700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2530708242512,-5.0113286463332,218440.001235236,822060.004688069
"S.701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,57.5028647067869,-5.0292191029802,218600.001239195,849900.004825179
"S.702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.504658693841,-5.02936787224447,218600.001239233,850100.004826337
"S.703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2562635454956,-5.00561888342985,218800.001232522,822400.004643476
"S.704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2567798983073,-5.00469904720171,218858.001232087,822455.004636331
"S.705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2457918228549,-5.00377098126861,218860.001231852,821230.004629325
"S.706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2505000328064,-5.00233033609741,218970.001231106,821750.004618114
"S.707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2506913144519,-5.00184844349142,219000.001230881,821770.004614395
"S.708",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.073340359081,-4.98749981886051,219000.001227415,802000.004507353
"S.709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5075096804239,-5.02292485903001,219000.001236096,850400.004774774
"S.71",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55828931,-4.3422884,259960.001091885,854440.001827487
"S.710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2592449615359,-5.00121783276651,219080.00123044,822720.004609394
"S.711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2573189035367,-4.99907088886051,219200.001229491,822500.004592912
"S.712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2600100640244,-4.99928975762413,219200.001229544,822800.004594548
"S.713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.2617250453014,-5.00274665264152,219000.0012311,823000.00462115
"S.714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2593979397656,-4.99857653385454,219240.001229229,822730.004589085
"S.715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2612817525104,-4.99872972491807,219240.001229266,822940.004590224
"S.716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2580726713422,-4.99836926282821,219246.001229158,822582.004587515
"S.717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2608489161331,-4.99841255330814,219257.001229129,822891.004587797
"S.718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2499867659313,-4.99747987006756,219260.001228894,821680.004580819
"S.719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2600495910277,-4.9976343508928,219300.001228788,822800.004581853
"S.72",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55515721,-4.346433541,259700.001039208,854100.00130077
"S.720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.260946645499,-4.99770727558758,219300.001228805,822900.004582391
"S.721",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2609861520714,-4.99605182445631,219400.001228051,822900.004569726
"S.722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2497887304971,-4.99447909344405,219440.001227534,821650.004557896
"S.723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5103603464284,-5.01648083658283,219400.001232997,850700.004723757
"S.724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,57.5112573495167,-5.01655492790782,219400.001233015,850800.004724311
"S.725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.420698807788,-5.00743110128289,219500.001230421,840700.004654727
"S.726",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2637957195809,-4.99130376365229,219700.001225855,823200.004533558
"S.727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,57.2630369629582,-4.9903298934036,219755.001225431,823113.004526199
"S.728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6190163653866,-5.02046277952283,219700.00123284,862800.004752915
"S.729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.7550739648562,-5.04358305969534,219000.001241367,878000.004935704
"S.73",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55738231,-4.347579766,259640.001058203,854350.002179032
"S.730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2521733398004,-4.98870292831166,219800.001224891,821900.004514052
"S.731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2606136049201,-4.9890552528846,219820.001224902,822840.004516598
"S.732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.4064653903049,-5.00126786469896,219800.001227844,839100.00460737
"S.733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2525133352511,-4.98574558039321,219980.001223565,821930.00449179
"S.734",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1454999355982,-4.97678304059393,220000.00122144,810000.004426267
"S.735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2616287824874,-4.98416148967882,220120.001222702,822940.004479784
"S.736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.9069569605766,-5.03633428009347,220190.00123483,894880.004872873
"S.737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2576398125188,-4.97803394664031,220470.001220068,822480.004434181
"S.74",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,57.55599258,-4.349830679,259500.00104341,854200.001853576
"S.740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2717047064824,-4.97656538809224,220627.001219182,824041.004423139
"S.741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2577962251675,-4.97522711600139,220640.001218839,822490.004413434
"S.742",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.7521286807162,-5.01643685984265,220600.001228413,877600.004718408
"S.743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2704684781478,-4.97525443466422,220700.001218632,823900.004413477
"S.745",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2669194008354,-4.97330908680218,220800.001217847,823500.004399193
"S.746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5171955790657,-4.99366136163251,220800.00122239,851400.004547507
"S.747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2508503538835,-4.96869739501173,221000.00121613,821700.004365598
"S.748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.4096304877749,-4.98154236505301,221000.001218944,839400.004458217
"S.749",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.1369197445381,-4.95956281042933,221000.001214159,809000.004300542
"S.75",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55609476,-4.349168582,259540.001087076,854210.00180645
"S.750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.8999543613749,-5.01717458065473,221290.00122588,894050.004720902
"S.751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.8960021455714,-5.01329863167379,221500.00122416,893600.004690796
"S.753",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.2352078039434,-4.98401408581402,220000.001223095,820000.004479035
"S.755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5221540868496,-4.9740218555292,222000.001213651,851900.004401158
"S.757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,57.3346694037233,-4.95884177614291,222000.00121049,831000.004293422
"S.759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.3401688911769,-4.95429775733823,222300.00120849,831600.00426093
"S.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,57.55685897,-4.351558241,259400.001077632,854300.001820957
"S.760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2696304171222,-4.94598787625254,222460.001206256,823730.004202856
"S.761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2665958248487,-4.94508182974858,222500.001205935,823390.00419653
"S.762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3393497260951,-4.9509075877168,222500.001207095,831500.004236902
"S.763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.266763144838,-4.94177741686993,222700.001204581,823400.004173436
"S.764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2784642058563,-4.94105203910611,222800.001204088,824700.004168293
"S.765",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.267746025648,-4.9389527169204,222875.001203416,823502.00415378
"S.766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2687123122876,-4.93529706216774,223100.001201924,823600.004128502
"S.767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.4911883543947,-4.9531418065603,223100.001205369,848400.004251199
"S.768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.4284716875095,-4.94475240340194,223300.001203019,841400.004192837
"S.769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.8187598417378,-4.97316152243421,223500.0012078,884900.004390519
"S.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,57.55596148,-4.35150037,259400.001041512,854200.001274509
"S.772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.73015266859,-4.95748256137108,224000.001202848,875000.004279155
"S.777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2703717451469,-4.91421007197193,224379.00119359,823730.003985719
"S.778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2707155896184,-4.91372295007612,224410.001193397,823767.00398248
"S.78",NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,57.55533946,-4.35112593,259420.001031259,854130.001172589
"S.781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.273093233967,-4.91041008598059,224621.001192086,824023.003960533
"S.783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.6853014330297,-4.95382502132586,224000.001202157,870000.004253823
"S.784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2702258294825,-4.90887306358999,224700.001191546,823700.003950395
"S.786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5043201103995,-5.00596376185066,220000.001228218,850000.004641855
"S.787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.401358082545,-4.91260571543434,225100.001190773,838300.003974502
"S.788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.285668521563,-4.90179368803926,225200.001188611,825400.003903999
"S.789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2704555459786,-4.89893700186534,225300.001187792,823700.003885498
"S.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,57.55593037,-4.353170058,259300.001060857,854200.002038614
"S.790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.4749969959215,-4.91513115371855,225300.001190481,846500.003990852
"S.791",NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.2857832176884,-4.89682356438715,225500.001186752,825400.003871805
"S.792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2878180036692,-4.89432787749062,225660.001185792,825620.003855737
"S.793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,57.730543447276,-4.9407135194014,225000.001195989,875000.004161842
"S.794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2857487902323,-4.89051394315348,225880.001184421,825380.003831327
"S.795",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2868329778447,-4.89026705815789,225900.001184312,825500.003829746
"S.796",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.9099464167677,-4.95536961501444,225000.001198604,895000.004261815
"S.797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6026138349264,-4.91530120363016,225900.00118832,860700.003991219
"S.798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.6519525213096,-4.91926001151559,225900.001188966,866200.004017158
"S.799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,57.2883728552822,-4.88740018276374,226080.001183238,825664.003811512
"S.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,56.53445626,-4.775733358,229400.001172256,741500.003529719
"S.80",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.54707897,-4.355607405,259120.001087291,853220.001942898
"S.800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5129825401428,-4.90480232986484,226100.001185902,850700.003922769
"S.801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2886447760119,-4.88612682102176,226158.00118277,825691.003803435
"S.802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2923826914767,-4.88499210934746,226244.001182296,826104.003796249
"S.803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.6520683714712,-4.91423999767322,226200.001187039,866200.00398388
"S.804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2918640444838,-4.88252790851581,226390.001181412,826040.003780722
"S.805",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2924061313485,-4.8824043323585,226400.001181359,826100.003779936
"S.806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2933032738996,-4.88247454346792,226400.00118137,826200.00378039
"S.807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2879584105645,-4.88039650489317,226500.001180709,825600.003767336
"S.808",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6019478180168,-4.90520309207147,226500.001184505,860600.003924959
"S.81",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,57.54676217,-4.362940571,258680.001062892,853200.002002118
"S.810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5006531111101,-4.89380519147795,226700.001182028,849300.003851876
"S.811",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.9321775037437,-4.92678673681882,226800.001186752,897400.00406504
"S.812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5940204361709,-5.01336700250712,220000.001229982,860000.004697681
"S.813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.5178127754256,-4.890154278411,227000.001180398,851200.003828567
"S.814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.4801342353716,-4.88717556659051,227000.001179958,847000.003809798
"S.815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.1944538451241,-4.85039299597583,227872.001171734,815120.003583735
"S.816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.7235521810209,-4.89311290266525,227800.001177887,874100.003846632
"S.817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.7734154043588,-5.02830565109416,220000.001233604,880000.004811741
"S.818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5253706966671,-4.87404673187657,228000.001174494,852000.003727725
"S.819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.5271649279957,-4.87418800988899,228000.001174514,852200.003728595
"S.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,57.53577946,-4.373590767,258000.00110525,852000.001972287
"S.820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5317264759151,-4.87120550424235,228200.001173388,852700.003710226
"S.822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.3021712649165,-4.84829958543753,228500.001169315,827100.003571696
"S.823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.6061103780703,-4.88042080781919,228000.00117537,861000.003767136
"S.824",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3587301222561,-4.85102014571535,228600.001169318,833400.003588025
"S.825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2229125744803,-4.83949993917541,228662.001167639,818259.003519576
"S.827",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.1668461345301,-4.83125979861399,228900.001165808,812000.003471445
"S.828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2255540688996,-4.83556061895774,228912.0011663,818543.003496655
"S.829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3139845929828,-4.8425699844548,228900.001167211,828400.00353796
"S.83",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,57.54578023,-4.367389308,258410.001070779,853100.002251389
"S.831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2182800769679,-4.83371002200615,228990.001165807,817729.00348589
"S.832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6127702272349,-4.86420208508771,229000.001169572,861700.003667486
"S.833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3073531985918,-4.83774018464238,229160.00116572,827650.003509716
"S.834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.6244705672454,-4.86344848580314,229100.001169111,863000.003662919
"S.835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2257232988363,-4.83124890170547,229173.001164888,818551.003471732
"S.836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.225409263435,-4.83082715375992,229197.001164756,818515.003469302
"S.837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2222544804021,-4.83003858830571,229230.00116455,818162.003464757
"S.838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2997795657323,-4.834832054316,229300.001164887,826800.003492812
"S.839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2271100697118,-4.82873711086584,229331.001164052,818699.003457315
"S.84",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55809562,-4.442584814,253960.001075077,854630.002285831
"S.840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.203069232137,-4.82591986317013,229390.001163518,816017.003441051
"S.841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.3132746240075,-4.83421053492395,229400.001164469,828300.003489293
"S.842",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3127475320864,-4.83367167551065,229430.001164302,828240.003486171
"S.843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,57.3123064182697,-4.83330553785934,229450.00116419,828190.003484055
"S.844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3055925204976,-4.83212457138694,229490.001163912,827440.003477211
"S.845",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.3133119988753,-4.83255249181502,229500.001163928,828300.003479718
"S.846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.229541194032,-4.82174793025816,229764.00116177,818952.003417507
"S.847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2255168087342,-4.82086047461865,229799.00116155,818502.003412453
"S.848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.3203658606841,-4.82661668945177,229890.001161898,829070.003445736
"S.849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2261912429282,-4.81844307846602,229948.001160773,818571.003398826
"S.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,57.5853394,-4.55082187,247600.001075636,857900.0021553
"S.850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.3556660407174,-4.82750262892002,230000.001161619,833000.003450991
"S.851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.3646377962843,-4.82819323485601,230000.001161697,834000.003454976
"S.852",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1862445616409,-4.80791667322949,230400.001158093,814100.003339789
"S.855",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.181376848602,-4.78437761498704,231800.001151051,813500.003212297
"S.859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.3474359347769,-4.79362046918597,232000.001151238,832000.003263283
"S.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,57.56774728,-4.576348167,246000.001070906,856000.002281941
"S.860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.1984262306196,-4.78152234380282,232050.001149955,815390.003197388
