"Clust","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","Lat.100","Long.100"
"S.568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.8533993572133,-5.48351009778454
"S.569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0769632580969,-5.40868406209766
"S.57",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.22558107,-3.7241251
"S.570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.1146253394641,-5.41214622427837
"S.571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.3318496727956,-5.42397184699722
"S.572",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.8339521112015,-5.47151923717588
"S.573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.10000734107,-5.38767732211664
"S.574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.4017535106723,-5.49711131633065
"S.575",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0901877691304,-5.38512953855541
"S.576",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2695317746317,-5.40158650286567
"S.577",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.4455513716959,-5.40792415887465
"S.578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.4482863796454,-5.40651139621552
"S.579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6392668459718,-5.42294135256943
"S.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.23069103,-3.726252218
"S.580",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1838045225585,-5.38045220658958
"S.581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6372330476126,-5.42202901825288
"S.582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6383906031497,-5.42210452452288
"S.583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5559303760052,-5.41489375436542
"S.584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.636877295183,-5.42122451039368
"S.585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6390516640736,-5.42126164971944
"S.586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0950714685948,-5.37071174066347
"S.587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.4394545101577,-5.4006885407611
"S.588",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0906320288882,-5.36865718482452
"S.589",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.8411446209457,-5.43849970731967
"S.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,57.25063055,-3.731925344
"S.590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5533757938509,-5.40963771008347
"S.592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.6570814473735,-5.41803010596183
"S.593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5068126313228,-5.40295075072142
"S.594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.5579047207948,-5.4073687746441
"S.595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5569583676549,-5.40679530323135
"S.596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5572709305548,-5.40620572736442
"S.597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.8592130687129,-5.43516499152273
"S.598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5592246679228,-5.40309350651718
"S.599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.5589359032599,-5.40346793855648
"S.6",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,57.04532894,-3.889820927
"S.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,57.15513782,-3.757416154
"S.600",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6584009224413,-5.41178143506598
"S.601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6512904083647,-5.41211939485947
"S.602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5592462665587,-5.40229272283271
"S.603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6513301467847,-5.41064758884968
"S.604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.558084241548,-5.40171595594825
"S.605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6540254732284,-5.41069953991179
"S.606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.6555474309366,-5.42090420061848
"S.607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.559549506877,-5.40038091697252
"S.608",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0828708195433,-5.35639626766179
"S.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,57.14912037,-3.786505262
"S.610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.6568463026379,-5.40843226181274
"S.611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.082018191973,-5.35466828307978
"S.612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.657437802471,-5.40749834652869
"S.613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.6554296439423,-5.40529755388626
"S.614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.3770890389695,-5.379930088039
"S.615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,57.6571603062471,-5.40445367373097
"S.616",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0821064083868,-5.35137447158845
"S.617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,57.6574473244871,-5.40380977770616
"S.619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6537593362854,-5.39554929904453
"S.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.14853792,-3.792692538
"S.620",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5638682312302,-5.38720156321591
"S.621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6517409740453,-5.39539409939961
"S.622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6529525507963,-5.39178486863126
"S.623",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.7603727882402,-5.53172708830594
"S.624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.6237083734419,-5.36838080689261
"S.625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.62509550039,-5.36827476937767
"S.626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.4849524965487,-5.34650322707192
"S.627",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.603095318076,-5.36573538291044
"S.628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5558619215116,-5.34531844431622
"S.629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5551462183591,-5.34247679029339
"S.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,57.16761427,-3.820656977
"S.630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5686846137138,-5.34209610934406
"S.631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6274229973863,-5.34530006619563
"S.632",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.4808659107074,-5.33110932572954
"S.633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5499579569883,-5.33574772452692
"S.634",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.6214734830099,-5.35068326408738
"S.635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5508987759134,-5.33416174020962
"S.636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5475042821431,-5.33199550645144
"S.637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.6162265557657,-5.32473863919572
"S.638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6086852987361,-5.32438427477481
"S.639",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6039815152412,-5.33232697803055
"S.64",NA,NA,NA,NA,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,57.09510882,-3.922743118
"S.640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,57.610566677516,-5.3212066195435
"S.641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.6098157828901,-5.31968100907702
"S.642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.6088171593682,-5.31937215828259
"S.643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.6129662017137,-5.31712121523835
"S.644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.6115512520111,-5.31794683072717
"S.645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.755921744842,-5.33118015563705
"S.646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5864866542023,-5.31398854332266
"S.647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.609845552436,-5.31444170724427
"S.648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.5430315040575,-5.30520746830721
"S.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,57.42014848,-4.157917792
"S.651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.7809767993221,-5.32420117730429
"S.652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.6028031310156,-5.30877682757782
"S.655",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.6081835493695,-5.30926621342118
"S.656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5999974511706,-5.30745014500759
"S.658",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.5957167155028,-5.30478431961308
"S.659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2334597978597,-5.27062191099018
"S.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,57.41916525,-4.162856
"S.660",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.6146357070069,-5.30315339330487
"S.661",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.066775414957,-5.2509805747722
"S.662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.3585580822911,-5.25086705675121
"S.663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0666870644623,-5.21962044724906
"S.664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.4959340275054,-5.33916129922314
"S.665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2937228351638,-5.2344651846704
"S.666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.609444084651,-5.26081387084646
"S.667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.3387400627346,-5.23510069331807
"S.668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.3074737017285,-5.22404722474853
"S.669",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.216162775391,-5.20944491290897
"S.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,57.41769004,-4.170262809
"S.671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0696999423573,-5.17202483472073
"S.673",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.7774059115582,-5.23052754781827
"S.674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.8812196108109,-5.21284233594696
"S.675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.8857035230788,-5.21324261592555
"S.676",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.8140028506668,-5.20517204138189
"S.677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.7037373667615,-5.19373604179855
"S.678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,57.8734612524538,-5.20722415973599
"S.679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.8362280301199,-5.1842287934501
"S.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,57.4172269,-4.171068034
"S.680",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1239455250304,-5.12378192501259
"S.681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.7070179835455,-5.17051688329568
"S.682",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0615663483289,-5.10203737223097
"S.683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5810193417256,-5.14113324849192
"S.684",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.758904311841,-5.11520097973257
"S.685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.9094100341811,-5.10948599696963
"S.686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.910523421305,-5.10806253202044
"S.687",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0910295517954,-5.03680440424428
"S.688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.7350597384461,-5.09063143655193
"S.689",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0869029913037,-5.0216087780361
"S.69",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,57.44190452,-4.328842046
"S.690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3946235155776,-5.04524644596708
"S.691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.394784151472,-5.03860081909254
"S.693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0934998308811,-5.00893645297763
"S.694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.908482292358,-5.07377839338584
"S.695",0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0908877543619,-5.00542257883251
"S.696",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.117799844121,-5.00760369412049
"S.697",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2568827136431,-5.01727875607993
"S.698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2547196123947,-5.0137850097801
"S.699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5027444909923,-5.03421809542712
"S.7",NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,56.53093946,-4.772223049
"S.70",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.56056091,-4.340929611
"S.700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2530708242512,-5.0113286463332
"S.701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,57.5028647067869,-5.0292191029802
"S.702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.504658693841,-5.02936787224447
"S.703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2562635454956,-5.00561888342985
"S.704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2567798983073,-5.00469904720171
"S.705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2457918228549,-5.00377098126861
"S.706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2505000328064,-5.00233033609741
"S.707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2506913144519,-5.00184844349142
"S.708",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.073340359081,-4.98749981886051
"S.709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5075096804239,-5.02292485903001
"S.71",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55828931,-4.3422884
"S.710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2592449615359,-5.00121783276651
"S.711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2573189035367,-4.99907088886051
"S.712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2600100640244,-4.99928975762413
"S.713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.2617250453014,-5.00274665264152
"S.714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2593979397656,-4.99857653385454
"S.715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2612817525104,-4.99872972491807
"S.716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2580726713422,-4.99836926282821
"S.717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2608489161331,-4.99841255330814
"S.718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2499867659313,-4.99747987006756
"S.719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2600495910277,-4.9976343508928
"S.72",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55515721,-4.346433541
"S.720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.260946645499,-4.99770727558758
"S.721",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2609861520714,-4.99605182445631
"S.722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2497887304971,-4.99447909344405
"S.723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5103603464284,-5.01648083658283
"S.724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,57.5112573495167,-5.01655492790782
"S.725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.420698807788,-5.00743110128289
"S.726",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2637957195809,-4.99130376365229
"S.727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,57.2630369629582,-4.9903298934036
"S.728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6190163653866,-5.02046277952283
"S.729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.7550739648562,-5.04358305969534
"S.73",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55738231,-4.347579766
"S.730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2521733398004,-4.98870292831166
"S.731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2606136049201,-4.9890552528846
"S.732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.4064653903049,-5.00126786469896
"S.733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2525133352511,-4.98574558039321
"S.734",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1454999355982,-4.97678304059393
"S.735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2616287824874,-4.98416148967882
"S.736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.9069569605766,-5.03633428009347
"S.737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2576398125188,-4.97803394664031
"S.74",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,57.55599258,-4.349830679
"S.740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.2717047064824,-4.97656538809224
"S.741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2577962251675,-4.97522711600139
"S.742",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.7521286807162,-5.01643685984265
"S.743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.2704684781478,-4.97525443466422
"S.745",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2669194008354,-4.97330908680218
"S.746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.5171955790657,-4.99366136163251
"S.747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2508503538835,-4.96869739501173
"S.748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.4096304877749,-4.98154236505301
"S.749",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.1369197445381,-4.95956281042933
"S.75",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.55609476,-4.349168582
"S.750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.8999543613749,-5.01717458065473
"S.751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.8960021455714,-5.01329863167379
"S.753",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.2352078039434,-4.98401408581402
"S.755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.5221540868496,-4.9740218555292
"S.757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,57.3346694037233,-4.95884177614291
"S.759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.3401688911769,-4.95429775733823
"S.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,57.55685897,-4.351558241
"S.760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2696304171222,-4.94598787625254
"S.761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2665958248487,-4.94508182974858
"S.762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.3393497260951,-4.9509075877168
"S.763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.266763144838,-4.94177741686993
"S.764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2784642058563,-4.94105203910611
"S.765",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.267746025648,-4.9389527169204
"S.766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.2687123122876,-4.93529706216774
"S.767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.4911883543947,-4.9531418065603
